brand,category,type,sentiment
AMD,fsr_only,comment,0.4215
AMD,fsr_only,comment,-0.7612
AMD,fsr_only,post,0.0
AMD,fsr_only,comment,0.5994
AMD,fsr_only,comment,0.9657
AMD,fsr_only,comment,0.1779
AMD,fsr_only,comment,0.6486
AMD,fsr_only,comment,0.799
AMD,fsr_only,comment,0.6239
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,-0.3412
AMD,fsr_only,comment,0.5984
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.875
AMD,fsr_only,comment,0.4215
AMD,fsr_only,comment,-0.2755
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.4215
AMD,fsr_only,comment,0.0258
AMD,fsr_only,comment,-0.0816
AMD,fsr_only,comment,0.7906
AMD,fsr_only,comment,-0.6782
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0516
AMD,fsr_only,comment,-0.4588
AMD,fsr_only,comment,0.1832
AMD,fsr_only,comment,-0.6486
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.3898
AMD,fsr_only,comment,0.8541
AMD,fsr_only,comment,0.0
AMD,fsr_only,post,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.1247
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.5409
AMD,fsr_only,comment,0.878
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5707
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.8603
AMD,fsr_only,comment,0.0757
AMD,fsr_only,comment,0.3832
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.7199
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.4854
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,0.1406
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.2382
AMD,fsr_only,comment,0.3647
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.1635
AMD,fsr_only,comment,0.2023
AMD,fsr_only,comment,0.6164
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6461
AMD,fsr_only,post,-0.1585
AMD,fsr_only,comment,-0.4767
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,-0.7205
AMD,fsr_only,comment,0.296
AMD,fsr_only,comment,0.3761
AMD,fsr_only,comment,0.2626
AMD,fsr_only,comment,-0.6012
AMD,fsr_only,comment,0.3506
AMD,fsr_only,comment,0.4588
AMD,fsr_only,comment,-0.0516
AMD,fsr_only,comment,-0.5517
AMD,fsr_only,comment,-0.34
AMD,fsr_only,comment,0.6124
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.7269
AMD,fsr_only,comment,0.2144
AMD,fsr_only,comment,-0.481
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.4019
AMD,fsr_only,comment,-0.2975
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,0.34
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.4019
AMD,fsr_only,comment,0.1027
AMD,fsr_only,comment,0.4588
AMD,fsr_only,post,-0.296
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5983
AMD,fsr_only,comment,0.5423
AMD,fsr_only,comment,-0.0553
AMD,fsr_only,comment,0.4137
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.2716
AMD,fsr_only,comment,0.2617
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.2294
AMD,fsr_only,comment,0.9117
AMD,fsr_only,comment,0.6412
AMD,fsr_only,comment,0.6879
AMD,fsr_only,comment,0.5994
AMD,fsr_only,comment,0.128
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5994
AMD,fsr_only,comment,0.8513
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,-0.7288
AMD,fsr_only,comment,-0.3178
AMD,fsr_only,comment,-0.4767
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.8934
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5859
AMD,fsr_only,post,0.34
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.7579
AMD,fsr_only,comment,0.7184
AMD,fsr_only,comment,0.875
AMD,fsr_only,comment,0.7506
AMD,fsr_only,comment,0.2975
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,0.7344
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.8965
AMD,fsr_only,comment,0.2672
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0772
AMD,fsr_only,comment,0.7906
AMD,fsr_only,comment,0.5719
AMD,fsr_only,comment,0.34
AMD,fsr_only,comment,-0.1351
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.5096
AMD,fsr_only,comment,0.5459
AMD,fsr_only,comment,-0.3006
AMD,fsr_only,comment,0.7732
AMD,fsr_only,comment,-0.2258
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.4703
AMD,fsr_only,comment,0.3382
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,0.0
AMD,fsr_only,post,0.0
AMD,fsr_only,comment,-0.5808
AMD,fsr_only,comment,-0.9324
AMD,fsr_only,comment,0.1477
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5423
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.6068
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.8225
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6705
AMD,fsr_only,comment,-0.2732
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,-0.0951
AMD,fsr_only,comment,0.4588
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.1779
AMD,fsr_only,comment,0.7783
AMD,fsr_only,comment,-0.2732
AMD,fsr_only,comment,0.128
AMD,fsr_only,comment,-0.7096
AMD,fsr_only,comment,0.1531
AMD,fsr_only,comment,0.34
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.4585
AMD,fsr_only,comment,0.4215
AMD,fsr_only,post,0.765
AMD,fsr_only,comment,0.412
AMD,fsr_only,comment,0.3612
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,-0.067
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.3182
AMD,fsr_only,comment,0.0772
AMD,fsr_only,comment,-0.3612
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6143
AMD,fsr_only,comment,0.128
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.6597
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6705
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4939
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6761
AMD,fsr_only,comment,0.2415
AMD,fsr_only,comment,0.69
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.8126
AMD,fsr_only,comment,-0.5423
AMD,fsr_only,comment,-0.6849
AMD,fsr_only,comment,0.6124
AMD,fsr_only,post,0.0
AMD,fsr_only,comment,-0.438
AMD,fsr_only,comment,0.2023
AMD,fsr_only,comment,-0.34
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,0.3612
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.25
AMD,fsr_only,comment,0.9864
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.8569
AMD,fsr_only,comment,0.6697
AMD,fsr_only,comment,-0.7003
AMD,fsr_only,comment,0.6124
AMD,fsr_only,comment,0.6808
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.3918
AMD,fsr_only,comment,-0.7399
AMD,fsr_only,comment,0.765
AMD,fsr_only,comment,-0.4767
AMD,fsr_only,comment,0.0772
AMD,fsr_only,comment,0.2018
AMD,fsr_only,comment,0.457
AMD,fsr_only,comment,0.5469
AMD,fsr_only,comment,-0.2966
AMD,fsr_only,comment,0.7717
AMD,fsr_only,comment,0.0624
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.34
AMD,fsr_only,post,0.2732
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4588
AMD,fsr_only,comment,0.8758
AMD,fsr_only,comment,0.4208
AMD,fsr_only,comment,0.8779
AMD,fsr_only,comment,0.1901
AMD,fsr_only,comment,0.5256
AMD,fsr_only,comment,-0.5267
AMD,fsr_only,comment,0.7662
AMD,fsr_only,comment,0.6868
AMD,fsr_only,comment,0.7574
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.8401
AMD,fsr_only,comment,-0.4767
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.4939
AMD,fsr_only,comment,0.5129
AMD,fsr_only,comment,0.6249
AMD,fsr_only,comment,0.3612
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,-0.4939
AMD,fsr_only,comment,0.8139
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5423
AMD,fsr_only,comment,0.7845
AMD,fsr_only,comment,-0.2874
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.802
AMD,fsr_only,post,0.3182
AMD,fsr_only,comment,0.6908
AMD,fsr_only,comment,0.775
AMD,fsr_only,comment,0.296
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5101
AMD,fsr_only,comment,-0.2799
AMD,fsr_only,comment,0.8639
AMD,fsr_only,comment,-0.1119
AMD,fsr_only,comment,0.4215
AMD,fsr_only,comment,0.4939
AMD,fsr_only,comment,-0.7239
AMD,fsr_only,comment,0.6256
AMD,fsr_only,comment,0.4878
AMD,fsr_only,comment,0.5267
AMD,fsr_only,comment,-0.7488
AMD,fsr_only,comment,-0.3125
AMD,fsr_only,comment,0.7353
AMD,fsr_only,comment,-0.4588
AMD,fsr_only,comment,0.4576
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.1625
AMD,fsr_only,comment,-0.34
AMD,fsr_only,comment,-0.5321
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,0.2263
AMD,fsr_only,comment,0.8176
AMD,fsr_only,comment,0.0258
AMD,fsr_only,comment,0.6705
AMD,fsr_only,comment,-0.5341
AMD,fsr_only,post,0.4404
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.7506
AMD,fsr_only,comment,-0.5849
AMD,fsr_only,comment,0.5543
AMD,fsr_only,comment,0.3724
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.4118
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.3612
AMD,fsr_only,comment,-0.5812
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.4767
AMD,fsr_only,comment,0.0807
AMD,fsr_only,comment,0.3182
AMD,fsr_only,comment,-0.7003
AMD,fsr_only,comment,0.1027
AMD,fsr_only,comment,0.2023
AMD,fsr_only,comment,0.9371
AMD,fsr_only,comment,0.7269
AMD,fsr_only,comment,0.743
AMD,fsr_only,comment,0.1045
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.0762
AMD,fsr_only,comment,0.7611
AMD,fsr_only,post,0.636
AMD,fsr_only,comment,0.4215
AMD,fsr_only,comment,0.0772
AMD,fsr_only,comment,0.5777
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6249
AMD,fsr_only,comment,0.6124
AMD,fsr_only,comment,-0.2023
AMD,fsr_only,comment,0.128
AMD,fsr_only,comment,-0.7003
AMD,fsr_only,comment,0.6249
AMD,fsr_only,comment,-0.1779
AMD,fsr_only,comment,0.0258
AMD,fsr_only,comment,0.5023
AMD,fsr_only,comment,-0.4404
AMD,fsr_only,comment,0.5423
AMD,fsr_only,comment,0.4133
AMD,fsr_only,comment,-0.2732
AMD,fsr_only,comment,0.4678
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,0.7269
AMD,fsr_only,comment,0.0258
AMD,fsr_only,comment,0.659
AMD,fsr_only,comment,-0.0505
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0772
AMD,fsr_only,comment,-0.3875
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.0258
AMD,fsr_only,comment,0.4019
AMD,fsr_only,post,-0.296
AMD,fsr_only,comment,0.5359
AMD,fsr_only,comment,0.6858
AMD,fsr_only,comment,0.8795
AMD,fsr_only,comment,0.296
AMD,fsr_only,comment,-0.2867
AMD,fsr_only,comment,-0.7964
AMD,fsr_only,comment,0.6956
AMD,fsr_only,comment,0.928
AMD,fsr_only,comment,0.6124
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.5423
AMD,fsr_only,comment,0.843
AMD,fsr_only,comment,-0.3818
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,-0.0258
AMD,fsr_only,comment,-0.7322
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.296
AMD,fsr_only,comment,0.5719
AMD,fsr_only,comment,-0.228
AMD,fsr_only,comment,0.5106
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,-0.0138
AMD,fsr_only,comment,0.6249
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.6808
AMD,fsr_only,comment,-0.8181
AMD,fsr_only,comment,-0.3612
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5
AMD,fsr_only,post,0.2561
AMD,fsr_only,comment,0.25
AMD,fsr_only,comment,-0.4588
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.2373
AMD,fsr_only,comment,0.4939
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,-0.5423
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.6344
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.5588
AMD,fsr_only,comment,0.4526
AMD,fsr_only,comment,0.9164
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.8818
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6597
AMD,fsr_only,comment,0.2263
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4927
AMD,fsr_only,comment,0.1194
AMD,fsr_only,comment,-0.0516
AMD,fsr_only,comment,0.6377
AMD,fsr_only,comment,-0.5267
AMD,fsr_only,post,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.1877
AMD,fsr_only,comment,-0.5423
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4397
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,0.0772
AMD,fsr_only,comment,0.3612
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,0.9763
AMD,fsr_only,comment,0.2023
AMD,fsr_only,comment,-0.6249
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.1779
AMD,fsr_only,comment,0.8519
AMD,fsr_only,comment,0.8708
AMD,fsr_only,comment,-0.6269
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.25
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.8225
AMD,fsr_only,post,0.6369
AMD,fsr_only,comment,-0.128
AMD,fsr_only,comment,-0.6166
AMD,fsr_only,comment,0.2199
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.465
AMD,fsr_only,comment,-0.6166
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,-0.5448
AMD,fsr_only,comment,-0.2057
AMD,fsr_only,comment,0.6187
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.2382
AMD,fsr_only,comment,0.1376
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.8555
AMD,fsr_only,comment,0.5446
AMD,fsr_only,comment,0.6451
AMD,fsr_only,comment,0.743
AMD,fsr_only,comment,0.5719
AMD,fsr_only,comment,0.6249
AMD,fsr_only,comment,0.0469
AMD,fsr_only,comment,0.8126
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.3818
AMD,fsr_only,comment,0.2899
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.4215
AMD,fsr_only,comment,0.3818
AMD,fsr_only,comment,-0.6348
AMD,fsr_only,comment,0.0
AMD,fsr_only,post,0.5563
AMD,fsr_only,comment,-0.4847
AMD,fsr_only,comment,-0.8103
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.1531
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4497
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,-0.1531
AMD,fsr_only,comment,-0.1779
AMD,fsr_only,comment,0.9489
AMD,fsr_only,comment,0.5848
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.0864
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.743
AMD,fsr_only,comment,-0.128
AMD,fsr_only,comment,-0.0516
AMD,fsr_only,comment,-0.0258
AMD,fsr_only,comment,0.8735
AMD,fsr_only,comment,-0.7943
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5583
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4678
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.1531
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.3182
AMD,fsr_only,post,0.0
AMD,fsr_only,comment,0.4576
AMD,fsr_only,comment,0.9022
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.128
AMD,fsr_only,comment,-0.8968
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5824
AMD,fsr_only,comment,0.5423
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,-0.743
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.7184
AMD,fsr_only,comment,-0.9412
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,-0.7717
AMD,fsr_only,comment,0.9186
AMD,fsr_only,comment,0.1454
AMD,fsr_only,comment,-0.2755
AMD,fsr_only,comment,0.8519
AMD,fsr_only,comment,0.5531
AMD,fsr_only,comment,0.7964
AMD,fsr_only,comment,-0.7717
AMD,fsr_only,comment,-0.5106
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.8481
AMD,fsr_only,post,0.0
AMD,fsr_only,comment,0.3597
AMD,fsr_only,comment,-0.5267
AMD,fsr_only,comment,-0.5574
AMD,fsr_only,comment,0.296
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.5267
AMD,fsr_only,comment,0.5499
AMD,fsr_only,comment,0.6249
AMD,fsr_only,comment,0.4588
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.296
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.6486
AMD,fsr_only,comment,0.9262
AMD,fsr_only,comment,0.5994
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,-0.1513
AMD,fsr_only,comment,0.5951
AMD,fsr_only,comment,-0.2579
AMD,fsr_only,comment,0.1779
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.1779
AMD,fsr_only,comment,0.1877
AMD,fsr_only,comment,0.0
AMD,fsr_only,post,0.5994
AMD,fsr_only,comment,0.7845
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.3091
AMD,fsr_only,comment,0.6249
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.7096
AMD,fsr_only,comment,0.8177
AMD,fsr_only,comment,-0.9168
AMD,fsr_only,comment,-0.4003
AMD,fsr_only,comment,0.765
AMD,fsr_only,comment,0.5994
AMD,fsr_only,comment,0.6124
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.788
AMD,fsr_only,comment,0.0772
AMD,fsr_only,comment,0.6087
AMD,fsr_only,comment,-0.1847
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.936
AMD,fsr_only,comment,0.3412
AMD,fsr_only,comment,-0.6758
AMD,fsr_only,comment,-0.1779
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.5719
AMD,fsr_only,comment,0.9587
AMD,fsr_only,comment,-0.2455
AMD,fsr_only,comment,-0.8781
AMD,fsr_only,comment,0.6653
AMD,fsr_only,post,0.34
AMD,fsr_only,comment,-0.2584
AMD,fsr_only,comment,0.2235
AMD,fsr_only,comment,-0.5106
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.5574
AMD,fsr_only,comment,0.3612
AMD,fsr_only,comment,0.3804
AMD,fsr_only,comment,0.6249
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.34
AMD,fsr_only,comment,0.5267
AMD,fsr_only,comment,-0.4019
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.4199
AMD,fsr_only,comment,0.5574
AMD,fsr_only,comment,-0.6571
AMD,fsr_only,comment,-0.2481
AMD,fsr_only,comment,0.7845
AMD,fsr_only,comment,-0.273
AMD,fsr_only,comment,0.4939
AMD,fsr_only,comment,0.7103
AMD,fsr_only,comment,-0.7944
AMD,fsr_only,comment,0.1615
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.4215
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6369
AMD,fsr_only,comment,0.7506
AMD,fsr_only,comment,0.8126
AMD,fsr_only,comment,0.8934
AMD,fsr_only,post,0.5562
AMD,fsr_only,comment,0.7783
AMD,fsr_only,comment,0.6428
AMD,fsr_only,comment,-0.25
AMD,fsr_only,comment,0.6492
AMD,fsr_only,comment,0.624
AMD,fsr_only,comment,0.6775
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.9244
AMD,fsr_only,comment,0.6249
AMD,fsr_only,comment,0.194
AMD,fsr_only,comment,0.57
AMD,fsr_only,comment,0.6478
AMD,fsr_only,comment,0.4989
AMD,fsr_only,comment,-0.7003
AMD,fsr_only,comment,0.0772
AMD,fsr_only,comment,0.0772
AMD,fsr_only,comment,0.8934
AMD,fsr_only,comment,0.9524
AMD,fsr_only,comment,0.8173
AMD,fsr_only,comment,0.6997
AMD,fsr_only,comment,0.9366
AMD,fsr_only,comment,0.743
AMD,fsr_only,comment,-0.3612
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,0.705
AMD,fsr_only,comment,0.4939
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.5648
AMD,fsr_only,comment,0.25
AMD,fsr_only,post,0.0
AMD,fsr_only,comment,0.5423
AMD,fsr_only,comment,0.7579
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.188
AMD,fsr_only,comment,0.2023
AMD,fsr_only,comment,-0.5023
AMD,fsr_only,comment,-0.802
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.7414
AMD,fsr_only,comment,0.3612
AMD,fsr_only,comment,-0.5118
AMD,fsr_only,comment,0.9675
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.3612
AMD,fsr_only,comment,0.4019
AMD,fsr_only,comment,-0.4767
AMD,fsr_only,comment,0.4404
AMD,fsr_only,comment,0.6696
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.7553
AMD,fsr_only,comment,0.5187
AMD,fsr_only,comment,0.3182
AMD,fsr_only,comment,0.6361
AMD,fsr_only,comment,0.5423
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6705
AMD,fsr_only,comment,0.2382
AMD,fsr_only,comment,0.6808
AMD,fsr_only,post,0.0
AMD,fsr_only,comment,-0.101
AMD,fsr_only,comment,0.8779
AMD,fsr_only,comment,0.9796
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.3991
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.4767
AMD,fsr_only,comment,0.1779
AMD,fsr_only,comment,-0.0258
AMD,fsr_only,comment,0.3182
AMD,fsr_only,comment,0.4084
AMD,fsr_only,comment,0.8847
AMD,fsr_only,comment,-0.2732
AMD,fsr_only,comment,0.3612
AMD,fsr_only,comment,0.4854
AMD,fsr_only,comment,-0.569
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.2131
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.5023
AMD,fsr_only,comment,0.0258
AMD,fsr_only,comment,0.1963
AMD,fsr_only,comment,-0.0516
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.4939
AMD,fsr_only,comment,0.6532
AMD,fsr_only,comment,0.2732
AMD,fsr_only,comment,-0.2617
AMD,fsr_only,comment,-0.2076
AMD,fsr_only,post,0.4019
AMD,fsr_only,comment,-0.6249
AMD,fsr_only,comment,-0.2373
AMD,fsr_only,comment,-0.1531
AMD,fsr_only,comment,0.3818
AMD,fsr_only,comment,0.2033
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6597
AMD,fsr_only,comment,0.25
AMD,fsr_only,comment,0.2023
AMD,fsr_only,comment,0.4163
AMD,fsr_only,comment,0.7478
AMD,fsr_only,comment,0.3634
AMD,fsr_only,comment,0.3434
AMD,fsr_only,comment,0.7879
AMD,fsr_only,comment,0.0258
AMD,fsr_only,comment,0.4731
AMD,fsr_only,comment,-0.6313
AMD,fsr_only,comment,0.2732
AMD,fsr_only,comment,0.3182
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.6908
AMD,fsr_only,comment,0.9001
AMD,fsr_only,comment,-0.5574
AMD,fsr_only,comment,0.4786
AMD,fsr_only,comment,-0.0516
AMD,fsr_only,comment,0.883
AMD,fsr_only,comment,0.5994
AMD,fsr_only,comment,0.5709
AMD,fsr_only,comment,0.1531
AMD,fsr_only,post,0.5399
AMD,fsr_only,comment,0.6597
AMD,fsr_only,comment,0.3291
AMD,fsr_only,comment,0.836
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,-0.1531
AMD,fsr_only,comment,0.4767
AMD,fsr_only,comment,0.0
AMD,fsr_only,comment,0.6786
